Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 17/04/2019
TIME       : 16:05:06
FILENAME   : C:\Users\s.verhulst\Desktop\CTD Data\Data Collection_01_19\CSV\sws_r2444_190417160505_R2444.CSV
CREATED BY : Diver-Office 10.1.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-R2444  317.
  Instrument number       =          UTC-4     
                          =0
  Location                =sws_r2444
  Sample period           =M60
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..13-R2444  317.
  Instrument number       =          UTC-4     
  Location                =sws_r2444
  Sample period           =00 00:60:00 0
  Sample method           =T   
  Start date / time       =14:47:16 08/06/17
  End date / time         =14:47:15 17/04/19
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[cmH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2017/12/11 23:47:14,1069.433,16.927,21.572
2017/12/12 00:47:14,1071.067,16.877,21.576
2017/12/12 01:47:14,1071.417,16.857,21.572
2017/12/12 02:47:14,1070.892,16.780,21.580
2017/12/12 03:47:14,1070.425,16.793,21.568
2017/12/12 04:47:14,1069.783,16.717,21.584
2017/12/12 05:47:14,1069.433,16.707,21.584
2017/12/12 06:47:14,1068.617,16.653,21.584
2017/12/12 07:47:14,1068.617,16.613,21.596
2017/12/12 08:47:14,1068.150,16.563,21.596
2017/12/12 09:47:14,1067.975,16.723,21.588
2017/12/12 10:47:14,1068.617,16.703,21.580
2017/12/12 11:47:14,1070.892,16.487,21.612
2017/12/12 12:47:14,1072.408,16.443,21.612
2017/12/12 13:47:14,1072.175,16.690,21.588
2017/12/12 14:47:14,1070.717,16.883,21.600
2017/12/12 15:47:14,1068.908,17.043,21.568
2017/12/12 16:47:14,1067.333,17.157,21.576
2017/12/12 17:47:14,1066.983,17.240,21.584
2017/12/12 18:47:14,1066.633,17.207,21.568
2017/12/12 19:47:14,1066.342,17.140,21.592
2017/12/12 20:47:14,1066.633,17.090,21.596
2017/12/12 21:47:14,1067.158,17.023,21.600
2017/12/12 22:47:14,1067.450,16.963,21.604
2017/12/12 23:47:14,1067.975,16.893,21.596
2017/12/13 00:47:14,1068.267,16.840,21.600
2017/12/13 01:47:14,1068.442,16.773,21.624
2017/12/13 02:47:14,1069.258,16.690,21.620
2017/12/13 03:47:14,1068.792,16.610,21.636
2017/12/13 04:47:14,1068.442,16.550,21.632
2017/12/13 05:47:14,1069.258,16.540,21.640
2017/12/13 06:47:14,1069.083,16.473,21.636
2017/12/13 07:47:14,1069.433,16.397,21.652
2017/12/13 08:47:14,1069.433,16.337,21.644
2017/12/13 09:47:14,1070.600,16.350,21.652
2017/12/13 10:47:14,1071.417,16.363,21.636
2017/12/13 11:47:14,1071.358,16.543,21.632
2017/12/13 12:47:14,1070.717,16.560,21.640
2017/12/13 13:47:14,1069.783,16.523,21.620
2017/12/13 14:47:14,1069.083,16.587,21.620
2017/12/13 15:47:14,1068.442,16.680,21.612
2017/12/13 16:47:14,1067.800,16.763,21.624
2017/12/13 17:47:14,1067.333,16.790,21.612
2017/12/13 18:47:14,1066.692,16.770,21.632
2017/12/13 19:47:14,1066.283,16.757,21.628
2017/12/13 20:47:14,1065.992,16.743,21.624
2017/12/13 21:47:14,1065.467,16.710,21.636
2017/12/13 22:47:14,1065.875,16.510,21.656
2017/12/13 23:47:14,1069.258,16.100,21.668
2017/12/14 00:47:14,1073.517,15.603,21.704
2017/12/14 01:47:14,1077.600,15.363,21.728
2017/12/14 02:47:14,1078.417,15.273,21.712
2017/12/14 03:47:14,1077.425,15.253,21.724
2017/12/14 04:47:14,1075.617,15.250,21.724
2017/12/14 05:47:14,1073.225,15.433,21.696
2017/12/14 06:47:14,1071.592,15.567,21.700
2017/12/14 07:47:14,1070.892,15.670,21.692
2017/12/14 08:47:14,1070.717,15.690,21.676
2017/12/14 09:47:14,1069.958,15.737,21.664
2017/12/14 10:47:14,1070.717,15.863,21.668
2017/12/14 11:47:14,1070.892,16.047,21.664
2017/12/14 12:47:14,1070.892,16.213,21.636
2017/12/14 13:47:14,1070.717,16.340,21.648
2017/12/14 14:47:14,1071.883,16.407,21.652
2017/12/14 15:47:14,1072.350,16.567,21.640
2017/12/14 16:47:14,1071.533,16.710,21.628
2017/12/14 17:47:14,1070.717,16.773,21.628
2017/12/14 18:47:14,1070.250,16.797,21.612
2017/12/14 19:47:14,1069.900,16.787,21.604
2017/12/14 20:47:14,1069.725,16.757,21.616
2017/12/14 21:47:14,1069.783,16.747,21.612
2017/12/14 22:47:14,1070.075,16.733,21.604
2017/12/14 23:47:14,1072.058,16.503,21.628
2017/12/15 00:47:14,1076.317,16.167,21.624
2017/12/15 01:47:14,1081.042,15.900,21.628
2017/12/15 02:47:14,1083.958,15.847,21.628
2017/12/15 03:47:14,1083.492,15.810,21.636
2017/12/15 04:47:14,1081.683,15.903,21.628
2017/12/15 05:47:14,1078.592,16.017,21.628
2017/12/15 06:47:14,1075.325,16.287,21.616
2017/12/15 07:47:14,1073.517,16.420,21.592
2017/12/15 08:47:14,1072.525,16.483,21.600
2017/12/15 09:47:14,1072.350,16.567,21.612
2017/12/15 10:47:14,1071.883,16.633,21.584
2017/12/15 11:47:14,1072.058,16.733,21.580
2017/12/15 12:47:14,1072.233,16.827,21.596
2017/12/15 13:47:14,1073.342,16.863,21.588
2017/12/15 14:47:14,1076.783,16.953,21.592
2017/12/15 15:47:14,1078.767,17.057,21.592
2017/12/15 16:47:14,1078.883,17.160,21.588
2017/12/15 17:47:14,1077.425,17.253,21.576
2017/12/15 18:47:14,1075.325,17.327,21.588
2017/12/15 19:47:14,1074.625,17.367,21.580
2017/12/15 20:47:14,1074.158,17.413,21.576
2017/12/15 21:47:14,1074.333,17.430,21.580
2017/12/15 22:47:14,1073.983,17.380,21.572
2017/12/15 23:47:14,1074.625,17.363,21.556
2017/12/16 00:47:14,1077.425,17.220,21.560
2017/12/16 01:47:14,1080.867,17.080,21.568
2017/12/16 02:47:14,1083.492,17.000,21.556
2017/12/16 03:47:14,1083.492,16.930,21.576
2017/12/16 04:47:14,1082.325,16.917,21.568
2017/12/16 05:47:14,1080.225,17.037,21.572
2017/12/16 06:47:14,1078.883,17.127,21.564
2017/12/16 07:47:14,1077.950,17.140,21.572
2017/12/16 08:47:14,1077.600,17.143,21.576
2017/12/16 09:47:14,1077.775,17.143,21.576
2017/12/16 10:47:14,1077.775,17.137,21.576
2017/12/16 11:47:14,1077.775,17.173,21.568
2017/12/16 12:47:14,1077.600,17.213,21.556
2017/12/16 13:47:14,1077.250,17.280,21.556
2017/12/16 14:47:14,1076.433,17.360,21.544
2017/12/16 15:47:14,1076.258,17.427,21.548
2017/12/16 16:47:14,1075.792,17.480,21.552
2017/12/16 17:47:14,1075.617,17.557,21.560
2017/12/16 18:47:14,1075.442,17.540,21.552
2017/12/16 19:47:14,1075.325,17.513,21.536
2017/12/16 20:47:14,1075.442,17.473,21.540
2017/12/16 21:47:14,1075.442,17.453,21.560
2017/12/16 22:47:14,1075.617,17.427,21.544
2017/12/16 23:47:14,1075.792,17.397,21.560
2017/12/17 00:47:14,1075.967,17.353,21.568
2017/12/17 01:47:14,1078.067,17.023,21.568
2017/12/17 02:47:14,1081.508,16.860,21.564
2017/12/17 03:47:14,1082.967,16.707,21.568
2017/12/17 04:47:14,1082.033,16.640,21.568
2017/12/17 05:47:14,1080.400,16.743,21.560
2017/12/17 06:47:14,1079.233,16.890,21.548
2017/12/17 07:47:14,1078.592,16.960,21.552
2017/12/17 08:47:14,1078.067,16.993,21.544
2017/12/17 09:47:14,1078.242,16.990,21.544
2017/12/17 10:47:14,1077.950,17.080,21.552
2017/12/17 11:47:14,1077.950,17.160,21.532
2017/12/17 12:47:14,1077.775,17.243,21.544
2017/12/17 13:47:14,1076.783,17.330,21.536
2017/12/17 14:47:14,1076.258,17.427,21.528
2017/12/17 15:47:14,1077.600,17.453,21.544
2017/12/17 16:47:14,1078.883,17.540,21.540
2017/12/17 17:47:14,1078.708,17.620,21.524
2017/12/17 18:47:14,1077.425,17.687,21.524
2017/12/17 19:47:14,1076.958,17.747,21.528
2017/12/17 20:47:14,1076.783,17.800,21.524
2017/12/17 21:47:14,1076.317,17.747,21.516
2017/12/17 22:47:14,1075.967,17.760,21.512
2017/12/17 23:47:14,1075.967,17.733,21.496
2017/12/18 00:47:14,1075.617,17.710,21.524
2017/12/18 01:47:14,1077.892,17.557,21.524
2017/12/18 02:47:14,1082.150,17.320,21.496
2017/12/18 03:47:14,1085.767,17.250,21.500
2017/12/18 04:47:14,1085.767,17.210,21.480
2017/12/18 05:47:14,1084.133,17.183,21.492
2017/12/18 06:47:14,1081.042,17.247,21.492
2017/12/18 07:47:14,1079.233,17.343,21.476
2017/12/18 08:47:14,1078.417,17.417,21.460
2017/12/18 09:47:14,1078.242,17.493,21.464
2017/12/18 10:47:14,1078.242,17.590,21.456
2017/12/18 11:47:14,1078.242,17.677,21.440
2017/12/18 12:47:14,1078.067,17.757,21.448
2017/12/18 13:47:14,1077.250,17.823,21.456
2017/12/18 14:47:14,1077.075,17.890,21.436
2017/12/18 15:47:14,1077.600,17.920,21.452
2017/12/18 16:47:14,1079.408,17.997,21.440
2017/12/18 17:47:14,1079.525,18.063,21.444
2017/12/18 18:47:14,1078.592,18.113,21.440
2017/12/18 19:47:14,1078.067,18.167,21.436
2017/12/18 20:47:14,1077.892,18.197,21.424
2017/12/18 21:47:14,1077.892,18.250,21.420
2017/12/18 22:47:14,1077.775,18.270,21.428
2017/12/18 23:47:14,1077.775,18.320,21.428
2017/12/19 00:47:14,1077.775,18.337,21.428
2017/12/19 01:47:14,1078.417,18.363,21.416
2017/12/19 02:47:14,1082.500,18.393,21.436
2017/12/19 03:47:14,1087.050,18.413,21.428
2017/12/19 04:47:14,1088.042,18.453,21.448
2017/12/19 05:47:14,1087.050,18.477,21.432
2017/12/19 06:47:14,1084.600,18.503,21.444
2017/12/19 07:47:14,1081.683,18.523,21.424
2017/12/19 08:47:14,1080.225,18.547,21.432
2017/12/19 09:47:14,1079.233,18.567,21.412
2017/12/19 10:47:14,1079.233,18.583,21.416
2017/12/19 11:47:14,1078.883,18.600,21.420
2017/12/19 12:47:14,1078.242,18.610,21.424
2017/12/19 13:47:14,1077.600,18.623,21.412
2017/12/19 14:47:14,1076.433,18.637,21.416
2017/12/19 15:47:14,1075.967,18.653,21.420
2017/12/19 16:47:14,1075.617,18.670,21.404
2017/12/19 17:47:14,1075.442,18.690,21.412
2017/12/19 18:47:14,1075.267,18.713,21.424
2017/12/19 19:47:14,1075.442,18.740,21.408
2017/12/19 20:47:14,1075.150,18.763,21.420
2017/12/19 21:47:14,1075.325,18.783,21.404
2017/12/19 22:47:14,1075.150,18.810,21.416
2017/12/19 23:47:14,1075.150,18.833,21.400
2017/12/20 00:47:14,1074.800,18.850,21.404
2017/12/20 01:47:14,1074.450,18.863,21.412
2017/12/20 02:47:14,1076.433,18.880,21.392
2017/12/20 03:47:14,1081.333,18.897,21.412
2017/12/20 04:47:14,1084.133,18.917,21.420
2017/12/20 05:47:14,1083.958,18.930,21.404
2017/12/20 06:47:14,1081.975,18.947,21.408
2017/12/20 07:47:14,1078.883,18.960,21.412
2017/12/20 08:47:14,1076.900,18.970,21.416
2017/12/20 09:47:14,1075.792,18.980,21.396
2017/12/20 10:47:14,1075.150,18.987,21.400
2017/12/20 11:47:14,1074.975,19.000,21.404
2017/12/20 12:47:14,1073.983,19.013,21.404
2017/12/20 13:47:14,1072.992,19.030,21.412
2017/12/20 14:47:14,1071.825,19.040,21.396
2017/12/20 15:47:14,1071.067,19.053,21.404
2017/12/20 16:47:14,1071.008,19.063,21.408
2017/12/20 17:47:14,1072.817,19.080,21.416
2017/12/20 18:47:14,1072.817,19.103,21.400
2017/12/20 19:47:14,1071.825,19.123,21.416
2017/12/20 20:47:14,1071.183,19.150,21.400
2017/12/20 21:47:14,1070.542,19.167,21.412
2017/12/20 22:47:14,1070.075,19.190,21.392
2017/12/20 23:47:14,1069.725,19.210,21.404
2017/12/21 00:47:14,1069.375,19.230,21.412
2017/12/21 01:47:14,1069.258,19.247,21.400
2017/12/21 02:47:14,1071.008,19.260,21.404
2017/12/21 03:47:14,1076.083,19.277,21.412
2017/12/21 04:47:14,1081.975,19.293,21.400
2017/12/21 05:47:14,1084.425,19.313,21.412
2017/12/21 06:47:14,1083.958,19.330,21.424
2017/12/21 07:47:14,1082.325,19.347,21.404
2017/12/21 08:47:14,1079.350,19.360,21.412
2017/12/21 09:47:14,1076.258,19.377,21.420
2017/12/21 10:47:14,1074.975,19.390,21.428
2017/12/21 11:47:14,1073.983,19.403,21.404
2017/12/21 12:47:14,1073.342,19.420,21.412
2017/12/21 13:47:14,1072.525,19.430,21.420
2017/12/21 14:47:14,1071.825,19.443,21.428
2017/12/21 15:47:14,1071.358,19.453,21.412
2017/12/21 16:47:14,1071.008,19.470,21.416
2017/12/21 17:47:14,1072.175,19.480,21.424
2017/12/21 18:47:14,1073.517,19.493,21.428
2017/12/21 19:47:14,1073.342,19.510,21.412
2017/12/21 20:47:14,1073.342,19.527,21.420
2017/12/21 21:47:14,1073.342,19.543,21.428
2017/12/21 22:47:14,1073.167,19.557,21.412
2017/12/21 23:47:14,1073.517,19.573,21.420
2017/12/22 00:47:14,1073.517,19.587,21.428
2017/12/22 01:47:14,1073.342,19.593,21.432
2017/12/22 02:47:14,1073.167,19.593,21.428
2017/12/22 03:47:14,1075.150,19.590,21.424
2017/12/22 04:47:14,1079.350,19.583,21.420
2017/12/22 05:47:14,1082.617,19.587,21.424
2017/12/22 06:47:14,1083.142,19.583,21.428
2017/12/22 07:47:14,1082.150,19.540,21.428
2017/12/22 08:47:14,1079.700,19.430,21.420
2017/12/22 09:47:14,1078.533,19.443,21.416
2017/12/22 10:47:14,1078.067,19.463,21.392
2017/12/22 11:47:14,1077.892,19.490,21.396
2017/12/22 12:47:14,1077.250,19.517,21.384
2017/12/22 13:47:14,1076.433,19.530,21.392
2017/12/22 14:47:14,1075.442,19.547,21.396
2017/12/22 15:47:14,1074.800,19.563,21.384
2017/12/22 16:47:14,1074.333,19.583,21.392
2017/12/22 17:47:14,1074.158,19.597,21.396
2017/12/22 18:47:14,1076.083,19.600,21.400
2017/12/22 19:47:14,1076.608,19.617,21.388
2017/12/22 20:47:14,1076.433,19.640,21.396
2017/12/22 21:47:14,1076.258,19.653,21.404
2017/12/22 22:47:14,1076.083,19.667,21.384
2017/12/22 23:47:14,1075.792,19.667,21.384
2017/12/23 00:47:14,1075.617,19.633,21.388
2017/12/23 01:47:14,1075.267,19.607,21.400
2017/12/23 02:47:14,1074.800,19.587,21.384
2017/12/23 03:47:14,1074.800,19.563,21.368
2017/12/23 04:47:14,1076.142,19.547,21.380
2017/12/23 05:47:14,1079.875,19.567,21.364
2017/12/23 06:47:14,1080.867,19.420,21.376
2017/12/23 07:47:14,1080.167,19.317,21.368
2017/12/23 08:47:14,1078.417,19.270,21.352
2017/12/23 09:47:14,1077.600,19.337,21.352
2017/12/23 10:47:14,1077.425,19.400,21.324
2017/12/23 11:47:14,1077.250,19.460,21.336
2017/12/23 12:47:14,1076.900,19.497,21.340
2017/12/23 13:47:14,1076.258,19.527,21.336
2017/12/23 14:47:14,1075.150,19.560,21.328
2017/12/23 15:47:14,1074.450,19.597,21.344
2017/12/23 16:47:14,1073.517,19.613,21.324
2017/12/23 17:47:14,1073.167,19.633,21.336
2017/12/23 18:47:14,1073.517,19.650,21.348
2017/12/23 19:47:14,1075.442,19.660,21.332
2017/12/23 20:47:14,1075.267,19.683,21.340
2017/12/23 21:47:14,1074.625,19.707,21.352
2017/12/23 22:47:14,1074.158,19.723,21.336
2017/12/23 23:47:14,1074.158,19.740,21.344
2017/12/24 00:47:14,1073.808,19.753,21.352
2017/12/24 01:47:14,1073.633,19.767,21.332
2017/12/24 02:47:14,1072.992,19.780,21.340
2017/12/24 03:47:14,1072.992,19.790,21.344
2017/12/24 04:47:14,1073.342,19.800,21.344
2017/12/24 05:47:14,1075.792,19.800,21.348
2017/12/24 06:47:14,1079.350,19.800,21.348
2017/12/24 07:47:14,1080.692,19.813,21.352
2017/12/24 08:47:14,1080.050,19.823,21.328
2017/12/24 09:47:14,1078.067,19.833,21.328
2017/12/24 10:47:14,1076.783,19.837,21.328
2017/12/24 11:47:14,1075.967,19.840,21.332
2017/12/24 12:47:14,1075.150,19.853,21.336
2017/12/24 13:47:14,1074.158,19.860,21.340
2017/12/24 14:47:14,1073.517,19.867,21.344
2017/12/24 15:47:14,1072.992,19.880,21.328
2017/12/24 16:47:14,1072.525,19.890,21.332
2017/12/24 17:47:14,1072.350,19.903,21.340
2017/12/24 18:47:14,1072.350,19.920,21.344
2017/12/24 19:47:14,1073.342,19.930,21.324
2017/12/24 20:47:14,1074.158,19.947,21.332
2017/12/24 21:47:14,1074.158,19.960,21.336
2017/12/24 22:47:14,1074.158,19.977,21.320
2017/12/24 23:47:14,1074.450,19.997,21.328
2017/12/25 00:47:14,1074.333,20.010,21.336
2017/12/25 01:47:14,1074.333,20.023,21.340
2017/12/25 02:47:14,1074.158,20.033,21.324
2017/12/25 03:47:14,1074.333,20.040,21.324
2017/12/25 04:47:14,1074.450,20.037,21.320
2017/12/25 05:47:14,1074.625,19.967,21.332
2017/12/25 06:47:14,1074.975,19.907,21.320
2017/12/25 07:47:14,1075.150,19.820,21.300
2017/12/25 08:47:14,1076.083,19.733,21.304
2017/12/25 09:47:14,1076.608,19.680,21.288
2017/12/25 10:47:14,1076.433,19.420,21.228
2017/12/25 11:47:14,1076.608,19.457,21.216
2017/12/25 12:47:14,1076.258,19.383,21.232
2017/12/25 13:47:14,1076.083,19.400,21.216
2017/12/25 14:47:14,1075.442,19.423,21.228
2017/12/25 15:47:14,1074.975,19.480,21.232
2017/12/25 16:47:14,1074.333,19.527,21.224
2017/12/25 17:47:14,1073.808,19.537,21.224
2017/12/25 18:47:14,1073.633,19.487,21.236
2017/12/25 19:47:14,1073.633,19.410,21.228
2017/12/25 20:47:14,1074.158,19.420,21.232
2017/12/25 21:47:14,1074.158,19.367,21.244
2017/12/25 22:47:14,1073.808,19.307,21.244
2017/12/25 23:47:14,1073.983,19.293,21.236
2017/12/26 00:47:14,1073.167,19.183,21.268
2017/12/26 01:47:14,1072.817,19.163,21.260
2017/12/26 02:47:14,1072.642,19.213,21.256
2017/12/26 03:47:14,1071.708,19.090,21.256
2017/12/26 04:47:14,1071.358,19.030,21.276
2017/12/26 05:47:14,1070.717,18.993,21.268
2017/12/26 06:47:14,1070.075,18.907,21.276
2017/12/26 07:47:14,1070.367,18.940,21.276
2017/12/26 08:47:14,1070.367,18.907,21.280
2017/12/26 09:47:14,1069.900,18.783,21.272
2017/12/26 10:47:14,1070.542,18.773,21.272
2017/12/26 11:47:14,1070.892,18.850,21.276
2017/12/26 12:47:14,1070.367,18.783,21.276
2017/12/26 13:47:14,1069.725,18.810,21.284
2017/12/26 14:47:14,1069.083,18.883,21.272
2017/12/26 15:47:14,1068.092,18.810,21.280
2017/12/26 16:47:14,1066.808,18.923,21.280
2017/12/26 17:47:14,1066.283,18.950,21.268
2017/12/26 18:47:14,1066.167,18.980,21.236
2017/12/26 19:47:14,1065.992,18.960,21.256
2017/12/26 20:47:14,1066.458,18.937,21.244
2017/12/26 21:47:14,1069.608,18.680,21.244
2017/12/26 22:47:14,1071.708,18.583,21.224
2017/12/26 23:47:14,1073.342,18.510,21.212
2017/12/27 00:47:14,1074.158,18.490,21.212
2017/12/27 01:47:14,1074.158,18.427,21.204
2017/12/27 02:47:14,1073.867,18.430,21.208
2017/12/27 03:47:14,1073.692,18.393,21.216
2017/12/27 04:47:14,1072.875,18.370,21.204
2017/12/27 05:47:14,1072.875,18.337,21.216
2017/12/27 06:47:14,1072.525,18.323,21.212
2017/12/27 07:47:14,1072.525,18.283,21.216
2017/12/27 08:47:14,1072.350,18.267,21.212
2017/12/27 09:47:14,1072.525,18.273,21.208
2017/12/27 10:47:14,1073.517,18.287,21.216
2017/12/27 11:47:14,1073.633,18.367,21.200
2017/12/27 12:47:14,1073.342,18.400,21.216
2017/12/27 13:47:14,1072.992,18.457,21.188
2017/12/27 14:47:14,1072.058,18.527,21.196
2017/12/27 15:47:14,1071.008,18.587,21.196
2017/12/27 16:47:14,1070.250,18.623,21.192
2017/12/27 17:47:14,1069.550,18.657,21.204
2017/12/27 18:47:14,1069.083,18.687,21.196
2017/12/27 19:47:14,1068.908,18.713,21.208
2017/12/27 20:47:14,1068.908,18.717,21.212
2017/12/27 21:47:14,1069.083,18.700,21.204
2017/12/27 22:47:14,1069.900,18.660,21.216
2017/12/27 23:47:14,1070.717,18.620,21.200
2017/12/28 00:47:14,1071.417,18.597,21.208
2017/12/28 01:47:14,1071.708,18.577,21.204
2017/12/28 02:47:14,1071.708,18.573,21.204
2017/12/28 03:47:14,1071.825,18.563,21.200
2017/12/28 04:47:14,1071.708,18.563,21.204
2017/12/28 05:47:14,1071.008,18.560,21.228
2017/12/28 06:47:14,1070.542,18.563,21.208
2017/12/28 07:47:14,1070.075,18.547,21.232
2017/12/28 08:47:14,1070.075,18.563,21.216
2017/12/28 09:47:14,1069.550,18.550,21.232
2017/12/28 10:47:14,1069.725,18.560,21.240
2017/12/28 11:47:14,1069.725,18.557,21.236
2017/12/28 12:47:14,1069.550,18.557,21.240
2017/12/28 13:47:14,1069.083,18.563,21.220
2017/12/28 14:47:14,1068.267,18.573,21.220
2017/12/28 15:47:14,1067.625,18.607,21.236
2017/12/28 16:47:14,1067.100,18.617,21.220
2017/12/28 17:47:14,1066.458,18.633,21.228
2017/12/28 18:47:14,1065.992,18.640,21.232
2017/12/28 19:47:14,1065.467,18.640,21.236
2017/12/28 20:47:14,1065.175,18.647,21.236
2017/12/28 21:47:14,1064.825,18.643,21.240
2017/12/28 22:47:14,1064.825,18.637,21.240
2017/12/28 23:47:14,1064.533,18.620,21.232
2017/12/29 00:47:14,1064.650,18.603,21.252
2017/12/29 01:47:14,1064.358,18.587,21.244
2017/12/29 02:47:14,1063.833,18.590,21.248
2017/12/29 03:47:14,1063.833,18.577,21.252
2017/12/29 04:47:14,1063.367,18.580,21.256
2017/12/29 05:47:14,1062.725,18.570,21.252
2017/12/29 06:47:14,1062.375,18.563,21.256
2017/12/29 07:47:14,1062.200,18.573,21.260
2017/12/29 08:47:14,1062.025,18.563,21.256
2017/12/29 09:47:14,1062.375,18.547,21.280
2017/12/29 10:47:14,1062.375,18.530,21.272
2017/12/29 11:47:14,1062.375,18.543,21.276
2017/12/29 12:47:14,1062.550,18.533,21.280
2017/12/29 13:47:14,1062.200,18.533,21.276
2017/12/29 14:47:14,1061.383,18.527,21.276
2017/12/29 15:47:14,1060.742,18.527,21.276
2017/12/29 16:47:14,1059.925,18.527,21.276
2017/12/29 17:47:14,1059.283,18.553,21.288
2017/12/29 18:47:14,1059.167,18.537,21.288
2017/12/29 19:47:14,1059.108,18.530,21.284
2017/12/29 20:47:14,1059.108,18.530,21.288
2017/12/29 21:47:14,1059.108,18.520,21.284
2017/12/29 22:47:14,1059.283,18.510,21.284
2017/12/29 23:47:14,1059.458,18.460,21.288
2017/12/30 00:47:14,1063.542,17.577,21.256
2017/12/30 01:47:14,1067.800,17.487,21.228
2017/12/30 02:47:14,1069.958,17.460,21.216
2017/12/30 03:47:14,1071.708,17.490,21.192
2017/12/30 04:47:14,1072.350,17.467,21.168
2017/12/30 05:47:14,1073.050,17.393,21.180
2017/12/30 06:47:14,1073.167,17.340,21.188
2017/12/30 07:47:14,1072.350,17.290,21.184
2017/12/30 08:47:14,1072.875,17.237,21.196
2017/12/30 09:47:14,1072.875,17.190,21.196
2017/12/30 10:47:14,1072.233,17.187,21.188
2017/12/30 11:47:14,1072.233,17.240,21.192
2017/12/30 12:47:14,1071.708,17.343,21.184
2017/12/30 13:47:14,1070.892,17.393,21.184
2017/12/30 14:47:14,1069.900,17.433,21.180
2017/12/30 15:47:14,1068.967,17.503,21.188
2017/12/30 16:47:14,1068.092,17.570,21.168
2017/12/30 17:47:14,1067.333,17.603,21.184
2017/12/30 18:47:14,1066.808,17.603,21.188
2017/12/30 19:47:14,1066.458,17.593,21.188
2017/12/30 20:47:14,1066.167,17.583,21.180
2017/12/30 21:47:14,1065.642,17.553,21.200
2017/12/30 22:47:14,1065.642,17.530,21.192
2017/12/30 23:47:14,1065.700,17.497,21.204
2017/12/31 00:47:14,1069.258,16.843,21.184
2017/12/31 01:47:14,1073.517,16.230,21.180
2017/12/31 02:47:14,1076.958,16.053,21.180
2017/12/31 03:47:14,1077.425,16.040,21.200
2017/12/31 04:47:14,1076.492,16.063,21.196
2017/12/31 05:47:14,1076.317,16.307,21.196
2017/12/31 06:47:14,1075.617,16.273,21.176
2017/12/31 07:47:14,1074.975,16.210,21.176
2017/12/31 08:47:14,1074.975,16.233,21.184
2017/12/31 09:47:14,1075.150,16.213,21.168
2017/12/31 10:47:14,1074.975,16.290,21.172
2017/12/31 11:47:14,1075.325,16.380,21.156
2017/12/31 12:47:14,1075.150,16.523,21.140
2017/12/31 13:47:14,1074.158,16.683,21.136
2017/12/31 14:47:14,1073.167,16.787,21.132
2017/12/31 15:47:14,1073.050,16.880,21.148
2017/12/31 16:47:14,1072.992,16.970,21.136
2017/12/31 17:47:14,1072.350,17.080,21.132
2017/12/31 18:47:14,1072.233,17.117,21.120
2017/12/31 19:47:14,1072.058,17.127,21.124
2017/12/31 20:47:14,1072.058,17.133,21.132
2017/12/31 21:47:14,1072.350,17.140,21.132
2017/12/31 22:47:14,1072.525,17.137,21.132
2017/12/31 23:47:14,1073.050,17.137,21.132
2018/01/01 00:47:14,1075.500,17.023,21.128
2018/01/01 01:47:14,1080.867,16.653,21.136
2018/01/01 02:47:14,1083.783,16.450,21.144
2018/01/01 03:47:14,1083.783,16.360,21.152
2018/01/01 04:47:14,1082.033,16.307,21.152
2018/01/01 05:47:14,1079.583,16.333,21.124
2018/01/01 06:47:14,1077.775,16.453,21.112
2018/01/01 07:47:14,1076.608,16.430,21.096
2018/01/01 08:47:14,1076.433,16.417,21.084
2018/01/01 09:47:14,1076.317,16.380,21.084
2018/01/01 10:47:14,1076.608,16.370,21.068
2018/01/01 11:47:14,1076.433,16.367,21.056
2018/01/01 12:47:14,1076.783,16.373,21.052
2018/01/01 13:47:14,1076.783,16.373,21.036
2018/01/01 14:47:14,1076.433,16.390,21.036
2018/01/01 15:47:14,1076.317,16.360,21.044
2018/01/01 16:47:14,1076.317,16.343,21.036
2018/01/01 17:47:14,1076.958,16.387,21.032
2018/01/01 18:47:14,1076.958,16.353,21.052
2018/01/01 19:47:14,1077.308,16.343,21.052
2018/01/01 20:47:14,1077.250,16.270,21.044
2018/01/01 21:47:14,1077.250,16.270,21.048
2018/01/01 22:47:14,1077.425,16.223,21.056
2018/01/01 23:47:14,1077.425,16.187,21.068
2018/01/02 00:47:14,1077.600,16.247,21.076
